Sentença	Id	Index	Granularidade	Documento
JURASSIC PARK III ___ Aventura Sam Nell	77	0	0	JURASSIC PARK III _ _ _ Aventura Sam Nell O prato , William Macy Feliz Texas , Fargo , TZa Leoni Family ManUm melhor título seria : FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS . Mas então ninguém precisaria ver o filme . Nesta sequência , um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta . O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo . Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração . Claro , existem algumas cenas inteligentes e alguns bits moderadamente engraçados , mas nenhum enredo significativo para uni-los . Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca . Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos . Mesmo assim , encontrei-me frequentemente verificando meu relógio de pulso . O público que eu vi com o teatro deixou em silêncio . A melhor aposta : ver o filme LEGALMENTE LOURO.Dave
O prato, William Macy Feliz Texas, Fargo, TZa Leoni Family ManUm melhor título seria: FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS.	77	1	0	JURASSIC PARK III _ _ _ Aventura Sam Nell O prato , William Macy Feliz Texas , Fargo , TZa Leoni Family ManUm melhor título seria : FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS . Mas então ninguém precisaria ver o filme . Nesta sequência , um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta . O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo . Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração . Claro , existem algumas cenas inteligentes e alguns bits moderadamente engraçados , mas nenhum enredo significativo para uni-los . Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca . Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos . Mesmo assim , encontrei-me frequentemente verificando meu relógio de pulso . O público que eu vi com o teatro deixou em silêncio . A melhor aposta : ver o filme LEGALMENTE LOURO.Dave
Mas então ninguém precisaria ver o filme.	77	2	0	JURASSIC PARK III _ _ _ Aventura Sam Nell O prato , William Macy Feliz Texas , Fargo , TZa Leoni Family ManUm melhor título seria : FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS . Mas então ninguém precisaria ver o filme . Nesta sequência , um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta . O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo . Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração . Claro , existem algumas cenas inteligentes e alguns bits moderadamente engraçados , mas nenhum enredo significativo para uni-los . Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca . Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos . Mesmo assim , encontrei-me frequentemente verificando meu relógio de pulso . O público que eu vi com o teatro deixou em silêncio . A melhor aposta : ver o filme LEGALMENTE LOURO.Dave
Nesta sequência, um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta.	77	3	0	JURASSIC PARK III _ _ _ Aventura Sam Nell O prato , William Macy Feliz Texas , Fargo , TZa Leoni Family ManUm melhor título seria : FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS . Mas então ninguém precisaria ver o filme . Nesta sequência , um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta . O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo . Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração . Claro , existem algumas cenas inteligentes e alguns bits moderadamente engraçados , mas nenhum enredo significativo para uni-los . Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca . Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos . Mesmo assim , encontrei-me frequentemente verificando meu relógio de pulso . O público que eu vi com o teatro deixou em silêncio . A melhor aposta : ver o filme LEGALMENTE LOURO.Dave
O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo.	77	4	0	JURASSIC PARK III _ _ _ Aventura Sam Nell O prato , William Macy Feliz Texas , Fargo , TZa Leoni Family ManUm melhor título seria : FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS . Mas então ninguém precisaria ver o filme . Nesta sequência , um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta . O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo . Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração . Claro , existem algumas cenas inteligentes e alguns bits moderadamente engraçados , mas nenhum enredo significativo para uni-los . Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca . Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos . Mesmo assim , encontrei-me frequentemente verificando meu relógio de pulso . O público que eu vi com o teatro deixou em silêncio . A melhor aposta : ver o filme LEGALMENTE LOURO.Dave
Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração.	77	5	0	JURASSIC PARK III _ _ _ Aventura Sam Nell O prato , William Macy Feliz Texas , Fargo , TZa Leoni Family ManUm melhor título seria : FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS . Mas então ninguém precisaria ver o filme . Nesta sequência , um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta . O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo . Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração . Claro , existem algumas cenas inteligentes e alguns bits moderadamente engraçados , mas nenhum enredo significativo para uni-los . Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca . Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos . Mesmo assim , encontrei-me frequentemente verificando meu relógio de pulso . O público que eu vi com o teatro deixou em silêncio . A melhor aposta : ver o filme LEGALMENTE LOURO.Dave
Claro, existem algumas cenas inteligentes e alguns bits moderadamente engraçados, mas nenhum enredo significativo para uni-los.	77	6	0	JURASSIC PARK III _ _ _ Aventura Sam Nell O prato , William Macy Feliz Texas , Fargo , TZa Leoni Family ManUm melhor título seria : FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS . Mas então ninguém precisaria ver o filme . Nesta sequência , um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta . O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo . Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração . Claro , existem algumas cenas inteligentes e alguns bits moderadamente engraçados , mas nenhum enredo significativo para uni-los . Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca . Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos . Mesmo assim , encontrei-me frequentemente verificando meu relógio de pulso . O público que eu vi com o teatro deixou em silêncio . A melhor aposta : ver o filme LEGALMENTE LOURO.Dave
Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca.	77	7	0	JURASSIC PARK III _ _ _ Aventura Sam Nell O prato , William Macy Feliz Texas , Fargo , TZa Leoni Family ManUm melhor título seria : FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS . Mas então ninguém precisaria ver o filme . Nesta sequência , um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta . O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo . Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração . Claro , existem algumas cenas inteligentes e alguns bits moderadamente engraçados , mas nenhum enredo significativo para uni-los . Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca . Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos . Mesmo assim , encontrei-me frequentemente verificando meu relógio de pulso . O público que eu vi com o teatro deixou em silêncio . A melhor aposta : ver o filme LEGALMENTE LOURO.Dave
Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos.	77	8	0	JURASSIC PARK III _ _ _ Aventura Sam Nell O prato , William Macy Feliz Texas , Fargo , TZa Leoni Family ManUm melhor título seria : FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS . Mas então ninguém precisaria ver o filme . Nesta sequência , um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta . O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo . Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração . Claro , existem algumas cenas inteligentes e alguns bits moderadamente engraçados , mas nenhum enredo significativo para uni-los . Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca . Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos . Mesmo assim , encontrei-me frequentemente verificando meu relógio de pulso . O público que eu vi com o teatro deixou em silêncio . A melhor aposta : ver o filme LEGALMENTE LOURO.Dave
Mesmo assim, encontrei-me frequentemente verificando meu relógio de pulso.	77	9	0	JURASSIC PARK III _ _ _ Aventura Sam Nell O prato , William Macy Feliz Texas , Fargo , TZa Leoni Family ManUm melhor título seria : FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS . Mas então ninguém precisaria ver o filme . Nesta sequência , um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta . O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo . Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração . Claro , existem algumas cenas inteligentes e alguns bits moderadamente engraçados , mas nenhum enredo significativo para uni-los . Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca . Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos . Mesmo assim , encontrei-me frequentemente verificando meu relógio de pulso . O público que eu vi com o teatro deixou em silêncio . A melhor aposta : ver o filme LEGALMENTE LOURO.Dave
O público que eu vi com o teatro deixou em silêncio.	77	10	0	JURASSIC PARK III _ _ _ Aventura Sam Nell O prato , William Macy Feliz Texas , Fargo , TZa Leoni Family ManUm melhor título seria : FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS . Mas então ninguém precisaria ver o filme . Nesta sequência , um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta . O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo . Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração . Claro , existem algumas cenas inteligentes e alguns bits moderadamente engraçados , mas nenhum enredo significativo para uni-los . Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca . Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos . Mesmo assim , encontrei-me frequentemente verificando meu relógio de pulso . O público que eu vi com o teatro deixou em silêncio . A melhor aposta : ver o filme LEGALMENTE LOURO.Dave
A melhor aposta: ver o filme LEGALMENTE	77	11	0	JURASSIC PARK III _ _ _ Aventura Sam Nell O prato , William Macy Feliz Texas , Fargo , TZa Leoni Family ManUm melhor título seria : FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS . Mas então ninguém precisaria ver o filme . Nesta sequência , um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta . O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo . Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração . Claro , existem algumas cenas inteligentes e alguns bits moderadamente engraçados , mas nenhum enredo significativo para uni-los . Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca . Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos . Mesmo assim , encontrei-me frequentemente verificando meu relógio de pulso . O público que eu vi com o teatro deixou em silêncio . A melhor aposta : ver o filme LEGALMENTE LOURO.Dave
LOURO.Dave	77	12	0	JURASSIC PARK III _ _ _ Aventura Sam Nell O prato , William Macy Feliz Texas , Fargo , TZa Leoni Family ManUm melhor título seria : FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS . Mas então ninguém precisaria ver o filme . Nesta sequência , um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta . O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo . Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração . Claro , existem algumas cenas inteligentes e alguns bits moderadamente engraçados , mas nenhum enredo significativo para uni-los . Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca . Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos . Mesmo assim , encontrei-me frequentemente verificando meu relógio de pulso . O público que eu vi com o teatro deixou em silêncio . A melhor aposta : ver o filme LEGALMENTE LOURO.Dave
67	77	-1	1	JURASSIC PARK III _ _ _ Aventura Sam Nell O prato , William Macy Feliz Texas , Fargo , TZa Leoni Family ManUm melhor título seria : FUGIR DA ILHA DE REALMENTE DINOSSAUROS MÉDIOS . Mas então ninguém precisaria ver o filme . Nesta sequência , um grupo de bandidos faz uma visita à ilha dos dinossauros para resgatar a vítima adolescente de um acidente de asa-delta . O ACCESS HOLLYWOOD relata que o JP3 começou a filmar sem um roteiro completo . Isso explica por que o filme parece ter pouco ou nenhum propósito além de demonstrar efeitos especiais de última geração . Claro , existem algumas cenas inteligentes e alguns bits moderadamente engraçados , mas nenhum enredo significativo para uni-los . Os fantoches de dinossauros e a animação em JP3 são muito bons a excelentes e mais numerosos do que nunca . Mas a experiência geral do filme não pode segurar uma vela para o original JURASSIC PARK ou mesmo JP2.JP3 é um misericordiosamente curto 90 minutos - os últimos 10 minutos dos quais é créditos . Mesmo assim , encontrei-me frequentemente verificando meu relógio de pulso . O público que eu vi com o teatro deixou em silêncio . A melhor aposta : ver o filme LEGALMENTE LOURO.Dave
Eu colocaria Death Wish 3 na mesma caixa que Stallones Cobra e Commando.	78	0	0	Eu colocaria Death Wish 3 na mesma caixa que Stallones Cobra e Commando . A caixa que eu venderia por US $ 2 em uma venda de garagem com todos os vídeos dentro . A história é sobre o personagem principal voltando do sucesso dos filmes anteriores para arruinar tudo com essa carga de lixo . Por que os fabricantes querem destruir a reputação dos dois últimos filmes com esse lixo barato ? A história é tão idiota que teve que ser uma sequela ultrajante . Eu mencionei Cobra antes porque ele tem o mesmo humor , que um homem pode matar 20 ou 30 membros de gangues sem um arranhão . Tanto este filme quanto Cobra estavam empenhados em mostrar o herói disparando suas armas ao nível do quadril e o inimigo caindo em grande número . Policiais passam horas no campo de tiro , então por que foram abatidos por membros de gangues disparando sem rumo de seus quadris ? Este filme foi tão ruim que eu pensei por um minuto que era Death Wish 4 .
A caixa que eu venderia por US $ 2 em uma venda de garagem com todos os vídeos dentro.	78	1	0	Eu colocaria Death Wish 3 na mesma caixa que Stallones Cobra e Commando . A caixa que eu venderia por US $ 2 em uma venda de garagem com todos os vídeos dentro . A história é sobre o personagem principal voltando do sucesso dos filmes anteriores para arruinar tudo com essa carga de lixo . Por que os fabricantes querem destruir a reputação dos dois últimos filmes com esse lixo barato ? A história é tão idiota que teve que ser uma sequela ultrajante . Eu mencionei Cobra antes porque ele tem o mesmo humor , que um homem pode matar 20 ou 30 membros de gangues sem um arranhão . Tanto este filme quanto Cobra estavam empenhados em mostrar o herói disparando suas armas ao nível do quadril e o inimigo caindo em grande número . Policiais passam horas no campo de tiro , então por que foram abatidos por membros de gangues disparando sem rumo de seus quadris ? Este filme foi tão ruim que eu pensei por um minuto que era Death Wish 4 .
A história é sobre o personagem principal voltando do sucesso dos filmes anteriores para arruinar tudo com essa carga de lixo.	78	2	0	Eu colocaria Death Wish 3 na mesma caixa que Stallones Cobra e Commando . A caixa que eu venderia por US $ 2 em uma venda de garagem com todos os vídeos dentro . A história é sobre o personagem principal voltando do sucesso dos filmes anteriores para arruinar tudo com essa carga de lixo . Por que os fabricantes querem destruir a reputação dos dois últimos filmes com esse lixo barato ? A história é tão idiota que teve que ser uma sequela ultrajante . Eu mencionei Cobra antes porque ele tem o mesmo humor , que um homem pode matar 20 ou 30 membros de gangues sem um arranhão . Tanto este filme quanto Cobra estavam empenhados em mostrar o herói disparando suas armas ao nível do quadril e o inimigo caindo em grande número . Policiais passam horas no campo de tiro , então por que foram abatidos por membros de gangues disparando sem rumo de seus quadris ? Este filme foi tão ruim que eu pensei por um minuto que era Death Wish 4 .
Por que os fabricantes querem destruir a reputação dos dois últimos filmes com esse lixo barato?	78	3	0	Eu colocaria Death Wish 3 na mesma caixa que Stallones Cobra e Commando . A caixa que eu venderia por US $ 2 em uma venda de garagem com todos os vídeos dentro . A história é sobre o personagem principal voltando do sucesso dos filmes anteriores para arruinar tudo com essa carga de lixo . Por que os fabricantes querem destruir a reputação dos dois últimos filmes com esse lixo barato ? A história é tão idiota que teve que ser uma sequela ultrajante . Eu mencionei Cobra antes porque ele tem o mesmo humor , que um homem pode matar 20 ou 30 membros de gangues sem um arranhão . Tanto este filme quanto Cobra estavam empenhados em mostrar o herói disparando suas armas ao nível do quadril e o inimigo caindo em grande número . Policiais passam horas no campo de tiro , então por que foram abatidos por membros de gangues disparando sem rumo de seus quadris ? Este filme foi tão ruim que eu pensei por um minuto que era Death Wish 4 .
A história é tão idiota que teve que ser uma sequela ultrajante.	78	4	0	Eu colocaria Death Wish 3 na mesma caixa que Stallones Cobra e Commando . A caixa que eu venderia por US $ 2 em uma venda de garagem com todos os vídeos dentro . A história é sobre o personagem principal voltando do sucesso dos filmes anteriores para arruinar tudo com essa carga de lixo . Por que os fabricantes querem destruir a reputação dos dois últimos filmes com esse lixo barato ? A história é tão idiota que teve que ser uma sequela ultrajante . Eu mencionei Cobra antes porque ele tem o mesmo humor , que um homem pode matar 20 ou 30 membros de gangues sem um arranhão . Tanto este filme quanto Cobra estavam empenhados em mostrar o herói disparando suas armas ao nível do quadril e o inimigo caindo em grande número . Policiais passam horas no campo de tiro , então por que foram abatidos por membros de gangues disparando sem rumo de seus quadris ? Este filme foi tão ruim que eu pensei por um minuto que era Death Wish 4 .
Eu mencionei Cobra antes porque ele tem o mesmo humor, que um homem pode matar 20 ou 30 membros de gangues sem um arranhão.	78	5	0	Eu colocaria Death Wish 3 na mesma caixa que Stallones Cobra e Commando . A caixa que eu venderia por US $ 2 em uma venda de garagem com todos os vídeos dentro . A história é sobre o personagem principal voltando do sucesso dos filmes anteriores para arruinar tudo com essa carga de lixo . Por que os fabricantes querem destruir a reputação dos dois últimos filmes com esse lixo barato ? A história é tão idiota que teve que ser uma sequela ultrajante . Eu mencionei Cobra antes porque ele tem o mesmo humor , que um homem pode matar 20 ou 30 membros de gangues sem um arranhão . Tanto este filme quanto Cobra estavam empenhados em mostrar o herói disparando suas armas ao nível do quadril e o inimigo caindo em grande número . Policiais passam horas no campo de tiro , então por que foram abatidos por membros de gangues disparando sem rumo de seus quadris ? Este filme foi tão ruim que eu pensei por um minuto que era Death Wish 4 .
Tanto este filme quanto Cobra estavam empenhados em mostrar o herói disparando suas armas ao nível do quadril e o inimigo caindo em grande número.	78	6	0	Eu colocaria Death Wish 3 na mesma caixa que Stallones Cobra e Commando . A caixa que eu venderia por US $ 2 em uma venda de garagem com todos os vídeos dentro . A história é sobre o personagem principal voltando do sucesso dos filmes anteriores para arruinar tudo com essa carga de lixo . Por que os fabricantes querem destruir a reputação dos dois últimos filmes com esse lixo barato ? A história é tão idiota que teve que ser uma sequela ultrajante . Eu mencionei Cobra antes porque ele tem o mesmo humor , que um homem pode matar 20 ou 30 membros de gangues sem um arranhão . Tanto este filme quanto Cobra estavam empenhados em mostrar o herói disparando suas armas ao nível do quadril e o inimigo caindo em grande número . Policiais passam horas no campo de tiro , então por que foram abatidos por membros de gangues disparando sem rumo de seus quadris ? Este filme foi tão ruim que eu pensei por um minuto que era Death Wish 4 .
Policiais passam horas no campo de tiro, então por que foram abatidos por membros de gangues disparando sem rumo de seus quadris?	78	7	0	Eu colocaria Death Wish 3 na mesma caixa que Stallones Cobra e Commando . A caixa que eu venderia por US $ 2 em uma venda de garagem com todos os vídeos dentro . A história é sobre o personagem principal voltando do sucesso dos filmes anteriores para arruinar tudo com essa carga de lixo . Por que os fabricantes querem destruir a reputação dos dois últimos filmes com esse lixo barato ? A história é tão idiota que teve que ser uma sequela ultrajante . Eu mencionei Cobra antes porque ele tem o mesmo humor , que um homem pode matar 20 ou 30 membros de gangues sem um arranhão . Tanto este filme quanto Cobra estavam empenhados em mostrar o herói disparando suas armas ao nível do quadril e o inimigo caindo em grande número . Policiais passam horas no campo de tiro , então por que foram abatidos por membros de gangues disparando sem rumo de seus quadris ? Este filme foi tão ruim que eu pensei por um minuto que era Death Wish 4 .
Este filme foi tão ruim que eu pensei por um minuto que era Death Wish 4.	78	8	0	Eu colocaria Death Wish 3 na mesma caixa que Stallones Cobra e Commando . A caixa que eu venderia por US $ 2 em uma venda de garagem com todos os vídeos dentro . A história é sobre o personagem principal voltando do sucesso dos filmes anteriores para arruinar tudo com essa carga de lixo . Por que os fabricantes querem destruir a reputação dos dois últimos filmes com esse lixo barato ? A história é tão idiota que teve que ser uma sequela ultrajante . Eu mencionei Cobra antes porque ele tem o mesmo humor , que um homem pode matar 20 ou 30 membros de gangues sem um arranhão . Tanto este filme quanto Cobra estavam empenhados em mostrar o herói disparando suas armas ao nível do quadril e o inimigo caindo em grande número . Policiais passam horas no campo de tiro , então por que foram abatidos por membros de gangues disparando sem rumo de seus quadris ? Este filme foi tão ruim que eu pensei por um minuto que era Death Wish 4 .
68	78	-1	1	Eu colocaria Death Wish 3 na mesma caixa que Stallones Cobra e Commando . A caixa que eu venderia por US $ 2 em uma venda de garagem com todos os vídeos dentro . A história é sobre o personagem principal voltando do sucesso dos filmes anteriores para arruinar tudo com essa carga de lixo . Por que os fabricantes querem destruir a reputação dos dois últimos filmes com esse lixo barato ? A história é tão idiota que teve que ser uma sequela ultrajante . Eu mencionei Cobra antes porque ele tem o mesmo humor , que um homem pode matar 20 ou 30 membros de gangues sem um arranhão . Tanto este filme quanto Cobra estavam empenhados em mostrar o herói disparando suas armas ao nível do quadril e o inimigo caindo em grande número . Policiais passam horas no campo de tiro , então por que foram abatidos por membros de gangues disparando sem rumo de seus quadris ? Este filme foi tão ruim que eu pensei por um minuto que era Death Wish 4 .
JP3 não tem o toque de Spielberg.	79	0	0	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
"É um ataque total aos sentidos com dinossauros ""na sua cara""."	79	1	0	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
Assistir a este filme foi um pouco como uma montanha-russa do inferno.	79	2	0	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
O roteiro é manco;	79	3	0	"JP3 não tem o toque de Spielberg . É um ataque total aos sentidos com dinossauros "" na sua cara "" . Assistir a este filme foi um pouco como uma montanha-russa do inferno . O roteiro é manco ; ele simultaneamente pergunta e depois deixa muitas perguntas sem resposta . Além disso , nós realmente não conseguimos apreciar os humanos no filme por tudo o que valem a pena . Por exemplo , William H. Macy é um grande talento para competir com dinossauros por nossa atenção . E Laura Dern foi especialmente simpática no JP1 ; Neste filme , ela é apenas um pontinho na tela do radar . Toda a experiência do JP3 foi muito boa . Muito barulho , muitas surpresas , muitos personagens morrendo , muita violência previsível e gratuita . Palavra para o sábio : vote-se fora desta ilha . Eu avaliei um 3 para efeitos especiais ; Eu tirei os outros 7 pontos por não ter absolutamente nenhuma originalidade ."
